motor	sb.fk.sg.ubest
finger	sb.fk.sg.ubest
musiker	sb.fk.sg.ubest
ressource	sb.fk.sg.ubest
art	sb.fk.sg.ubest
øl	sb.fk.sg.ubest
smule	sb.fk.sg.ubest
arkitekt	sb.fk.sg.ubest
blik	sb.itk.sg.ubest
alliance	sb.fk.sg.ubest
vedkommende	sb.itk.sg.ubest
arbejdsgiver	sb.fk.sg.ubest
teknologi	sb.fk.sg.ubest
kampagne	sb.fk.sg.ubest
partner	sb.fk.sg.ubest
lokale	sb.itk.sg.ubest
tema	sb.itk.sg.ubest
fag	sb.itk.sg.ubest
udtalelse	sb.fk.sg.ubest
religion	sb.fk.sg.ubest
vis	sb.fk.sg.ubest
sigt	sb.fk.sg.ubest
vilkår	sb.itk.sg.ubest
park	sb.fk.sg.ubest
fisk	sb.fk.sg.ubest
lovgivning	sb.fk.sg.ubest
indvandrer	sb.fk.sg.ubest
højde	sb.fk.sg.ubest
landsby	sb.fk.sg.ubest
statistik	sb.fk.sg.ubest
tone	sb.fk.sg.ubest
træning	sb.fk.sg.ubest
turist	sb.fk.sg.ubest
forbrug	sb.itk.sg.ubest
sal	sb.fk.sg.ubest
samling	sb.fk.sg.ubest
ulykke	sb.fk.sg.ubest
element	sb.itk.sg.ubest
besparelse	sb.fk.sg.ubest
dagsorden	sb.fk.sg.ubest
synspunkt	sb.itk.sg.ubest
kød	sb.itk.sg.ubest
olie	sb.fk.sg.ubest
gulv	sb.itk.sg.ubest
hår	sb.itk.sg.ubest
jagt	sb.fk.sg.ubest
snak	sb.fk.sg.ubest
indbygger	sb.fk.sg.ubest
netværk	sb.itk.sg.ubest
gram	sb.itk.sg.ubest
centrum	sb.itk.sg.ubest
syn	sb.itk.sg.ubest
mund	sb.fk.sg.ubest
valgkamp	sb.fk.sg.ubest
radio	sb.fk.sg.ubest
vinter	sb.fk.sg.ubest
litteratur	sb.fk.sg.ubest
glas	sb.itk.sg.ubest
premierminister	sb.fk.sg.ubest
drift	sb.fk.sg.ubest
offentlighed	sb.fk.sg.ubest
premiere	sb.fk.sg.ubest
halvleg	sb.fk.sg.ubest
operation	sb.fk.sg.ubest
design	sb.fk.sg.ubest
omkostning	sb.fk.sg.ubest
verdenskrig	sb.fk.sg.ubest
rettighed	sb.fk.sg.ubest
tegning	sb.fk.sg.ubest
vært	sb.fk.sg.ubest
led	sb.itk.sg.ubest
tilværelse	sb.fk.sg.ubest
fart	sb.fk.sg.ubest
opera	sb.fk.sg.ubest
seng	sb.fk.sg.ubest
band	sb.itk.sg.ubest
bruger	sb.fk.sg.ubest
album	sb.itk.sg.ubest
kant	sb.fk.sg.ubest
underskud	sb.itk.sg.ubest
cykel	sb.fk.sg.ubest
hjørne	sb.itk.sg.ubest
opposition	sb.fk.sg.ubest
varme	sb.fk.sg.ubest
fornemmelse	sb.fk.sg.ubest
gård	sb.fk.sg.ubest
forhånd	sb.fk.sg.ubest
position	sb.fk.sg.ubest
tilstand	sb.fk.sg.ubest
faktum	sb.itk.sg.ubest
stol	sb.fk.sg.ubest
guld	sb.itk.sg.ubest
fabrik	sb.fk.sg.ubest
ambition	sb.fk.sg.ubest
mester	sb.fk.sg.ubest
brud	sb.fk.sg.ubest
døgn	sb.itk.sg.ubest
signal	sb.itk.sg.ubest
strøm	sb.fk.sg.ubest
fremgang	sb.fk.sg.ubest
placering	sb.fk.sg.ubest
adresse	sb.fk.sg.ubest
afgift	sb.fk.sg.ubest
forudsætning	sb.fk.sg.ubest
andel	sb.fk.sg.ubest
hustru	sb.fk.sg.ubest
generalforsamling	sb.fk.sg.ubest
indlæg	sb.itk.sg.ubest
håndbold	sb.fk.sg.ubest
alternativ	sb.itk.sg.ubest
blod	sb.itk.sg.ubest
bekymring	sb.fk.sg.ubest
list	sb.fk.sg.ubest
show	sb.itk.sg.ubest
plade	sb.fk.sg.ubest
rute	sb.fk.sg.ubest
gennemsnit	sb.itk.sg.ubest
frue	sb.fk.sg.ubest
forstand	sb.fk.sg.ubest
mærke	sb.itk.sg.ubest
konklusion	sb.fk.sg.ubest
passager	sb.fk.sg.ubest
børnehave	sb.fk.sg.ubest
tilskud	sb.itk.sg.ubest
nærhed	sb.fk.sg.ubest
regning	sb.fk.sg.ubest
version	sb.fk.sg.ubest
vidne	sb.itk.sg.ubest
skærm	sb.fk.sg.ubest
melding	sb.fk.sg.ubest
indtægt	sb.fk.sg.ubest
slot	sb.itk.sg.ubest
rod	sb.fk.sg.ubest
figur	sb.fk.sg.ubest
strid	sb.fk.sg.ubest
sten	sb.fk.sg.ubest
status	sb.fk.sg.ubest
maskine	sb.fk.sg.ubest
hjerne	sb.fk.sg.ubest
bilist	sb.fk.sg.ubest
front	sb.fk.sg.ubest
teknik	sb.fk.sg.ubest
lejr	sb.fk.sg.ubest
sex	sb.fk.sg.ubest
værelse	sb.itk.sg.ubest
gæld	sb.fk.sg.ubest
mark	sb.fk.sg.ubest
dagblad	sb.itk.sg.ubest
forløb	sb.itk.sg.ubest
takt	sb.fk.sg.ubest
formiddag	sb.fk.sg.ubest
rådighed	sb.fk.sg.ubest
lektor	sb.fk.sg.ubest
modstand	sb.fk.sg.ubest
gave	sb.fk.sg.ubest
aktion	sb.fk.sg.ubest
forandring	sb.fk.sg.ubest
bevis	sb.itk.sg.ubest
gevinst	sb.fk.sg.ubest
held	sb.itk.sg.ubest
lovforslag	sb.itk.sg.ubest
kvarter	sb.itk.sg.ubest
betjent	sb.fk.sg.ubest
sygeplejerske	sb.fk.sg.ubest
arbejdskraft	sb.fk.sg.ubest
plante	sb.fk.sg.ubest
teori	sb.fk.sg.ubest
producent	sb.fk.sg.ubest
himmel	sb.fk.sg.ubest
protest	sb.fk.sg.ubest
smil	sb.itk.sg.ubest
anmeldelse	sb.fk.sg.ubest
profil	sb.itk.sg.ubest
udstyr	sb.itk.sg.ubest
fyr	sb.fk.sg.ubest
leg	sb.fk.sg.ubest
henvendelse	sb.fk.sg.ubest
kreds	sb.fk.sg.ubest
overlæge	sb.fk.sg.ubest
ophold	sb.itk.sg.ubest
biograf	sb.fk.sg.ubest
fare	sb.fk.sg.ubest
dans	sb.fk.sg.ubest
mur	sb.fk.sg.ubest
flaske	sb.fk.sg.ubest
jøde	sb.fk.sg.ubest
prøve	sb.fk.sg.ubest
is	sb.fk.sg.ubest
rytter	sb.fk.sg.ubest
bidrag	sb.itk.sg.ubest
blomst	sb.fk.sg.ubest
balance	sb.fk.sg.ubest
betingelse	sb.fk.sg.ubest
retssag	sb.fk.sg.ubest
stribe	sb.fk.sg.ubest
