bag	sb.itk.sg.ubest
fart	sb.fk.sg.ubest
lød	sb.fk.sg.ubest
division	sb.fk.sg.ubest
tøj	sb.itk.sg.ubest
stopper	sb.fk.sg.ubest
fase	sb.fk.sg.ubest
brænder	sb.fk.sg.ubest
landstræner	sb.fk.sg.ubest
potentiale	sb.itk.sg.ubest
træner	sb.fk.sg.ubest
idé	sb.fk.sg.ubest
interview	sb.itk.sg.ubest
lyde	sb.fk.sg.ubest
henvisning	sb.fk.sg.ubest
minus	sb.itk.sg.ubest
skal	sb.fk.sg.ubest
forskel	sb.fk.sg.ubest
hjemmebane	sb.fk.sg.ubest
forløb	sb.itk.sg.ubest
dommer	sb.fk.sg.ubest
sender	sb.fk.sg.ubest
skridt	sb.itk.sg.ubest
etape	sb.fk.sg.ubest
overgreb	sb.itk.sg.ubest
fællesskab	sb.itk.sg.ubest
netværk	sb.itk.sg.ubest
mor	sb.fk.sg.ubest
regering	sb.fk.sg.ubest
vinde	sb.fk.sg.ubest
indtryk	sb.itk.sg.ubest
tiltag	sb.itk.sg.ubest
blik	sb.itk.sg.ubest
kæmpe	sb.fk.sg.ubest
smittetilfælde	sb.itk.sg.ubest
henblik	sb.itk.sg.ubest
svær	sb.fk.sg.ubest
lader	sb.fk.sg.ubest
høring	sb.fk.sg.ubest
tilskud	sb.itk.sg.ubest
samarbejde	sb.itk.sg.ubest
holder	sb.fk.sg.ubest
undervisning	sb.fk.sg.ubest
svenske	sb.fk.sg.ubest
frihed	sb.fk.sg.ubest
forståelse	sb.fk.sg.ubest
forsvar	sb.itk.sg.ubest
dødsfald	sb.itk.sg.ubest
dansk	sb.itk.sg.ubest
bort	sb.fk.sg.ubest
søger	sb.fk.sg.ubest
minister	sb.fk.sg.ubest
økonomi	sb.fk.sg.ubest
vis	sb.fk.sg.ubest
visse	sb.fk.sg.ubest
afgørelse	sb.fk.sg.ubest
rum	sb.itk.sg.ubest
gavn	sb.fk.sg.ubest
gavn	sb.itk.sg.ubest
opgør	sb.itk.sg.ubest
tænker	sb.fk.sg.ubest
deltager	sb.fk.sg.ubest
vilje	sb.fk.sg.ubest
rådgivning	sb.fk.sg.ubest
modstand	sb.fk.sg.ubest
husker	sb.fk.sg.ubest
praksis	sb.fk.sg.ubest
klub	sb.fk.sg.ubest
trækker	sb.fk.sg.ubest
pres	sb.itk.sg.ubest
konkurs	sb.fk.sg.ubest
lån	sb.itk.sg.ubest
spise	sb.fk.sg.ubest
euro	sb.fk.sg.ubest
leder	sb.fk.sg.ubest
snak	sb.fk.sg.ubest
transport	sb.fk.sg.ubest
kritik	sb.fk.sg.ubest
øl	sb.itk.sg.ubest
energi	sb.fk.sg.ubest
nævner	sb.fk.sg.ubest
intet	sb.itk.sg.ubest
anledning	sb.fk.sg.ubest
ledelse	sb.fk.sg.ubest
affald	sb.itk.sg.ubest
talsmand	sb.fk.sg.ubest
tog	sb.itk.sg.ubest
al	sb.fk.sg.ubest
risiko	sb.fk.sg.ubest
præstation	sb.fk.sg.ubest
jul	sb.fk.sg.ubest
svarer	sb.fk.sg.ubest
udfordring	sb.fk.sg.ubest
held	sb.itk.sg.ubest
led	sb.itk.sg.ubest
minde	sb.itk.sg.ubest
m	sb.itk.sg.ubest
tredjedel	sb.fk.sg.ubest
styrke	sb.fk.sg.ubest
demokrati	sb.itk.sg.ubest
kunst	sb.fk.sg.ubest
nederlag	sb.itk.sg.ubest
mørke	sb.itk.sg.ubest
bryder	sb.fk.sg.ubest
lette	sb.fk.sg.ubest
gennemsnit	sb.itk.sg.ubest
sort	sb.fk.sg.ubest
udspil	sb.itk.sg.ubest
sal	sb.fk.sg.ubest
hjælper	sb.fk.sg.ubest
data	sb.itk.sg.ubest
kapacitet	sb.fk.sg.ubest
landsplan	sb.itk.sg.ubest
brud	sb.itk.sg.ubest
ny	sb.itk.sg.ubest
andel	sb.fk.sg.ubest
t	sb.itk.sg.ubest
sektor	sb.fk.sg.ubest
modsætning	sb.fk.sg.ubest
g	sb.itk.sg.ubest
indre	sb.itk.sg.ubest
kaster	sb.fk.sg.ubest
plan	sb.fk.sg.ubest
foredrag	sb.itk.sg.ubest
virksomhed	sb.fk.sg.ubest
bekymring	sb.fk.sg.ubest
drift	sb.fk.sg.ubest
kaste	sb.fk.sg.ubest
kørsel	sb.fk.sg.ubest
kontor	sb.itk.sg.ubest
kendskab	sb.itk.sg.ubest
hører	sb.fk.sg.ubest
vender	sb.fk.sg.ubest
oplever	sb.fk.sg.ubest
das	sb.itk.sg.ubest
straf	sb.fk.sg.ubest
halvleg	sb.fk.sg.ubest
mærke	sb.itk.sg.ubest
kvadratmeter	sb.fk.sg.ubest
træk	sb.fk.sg.ubest
faste	sb.fk.sg.ubest
træk	sb.itk.sg.ubest
vind	sb.fk.sg.ubest
centrum	sb.itk.sg.ubest
spil	sb.itk.sg.ubest
starter	sb.fk.sg.ubest
lærer	sb.fk.sg.ubest
nej	sb.itk.sg.ubest
fag	sb.itk.sg.ubest
vrede	sb.fk.sg.ubest
man	sb.fk.sg.ubest
stik	sb.fk.sg.ubest
farvel	sb.itk.sg.ubest
retning	sb.fk.sg.ubest
skidt	sb.itk.sg.ubest
hat	sb.fk.sg.ubest
titel	sb.fk.sg.ubest
samling	sb.fk.sg.ubest
gift	sb.fk.sg.ubest
fransk	sb.itk.sg.ubest
skilt	sb.itk.sg.ubest
ringer	sb.fk.sg.ubest
organisation	sb.fk.sg.ubest
lade	sb.fk.sg.ubest
årrække	sb.fk.sg.ubest
position	sb.fk.sg.ubest
lov	sb.fk.sg.ubest
score	sb.fk.sg.ubest
ejendom	sb.fk.sg.ubest
liste	sb.fk.sg.ubest
dansker	sb.fk.sg.ubest
onsdag	sb.fk.sg.ubest
bedste	sb.itk.sg.ubest
lod	sb.itk.sg.ubest
under	sb.fk.sg.ubest
konflikt	sb.fk.sg.ubest
vælger	sb.fk.sg.ubest
stammer	sb.fk.sg.ubest
fly	sb.itk.sg.ubest
føler	sb.fk.sg.ubest
besøger	sb.fk.sg.ubest
grønt	sb.itk.sg.ubest
røg	sb.fk.sg.ubest
anlæg	sb.itk.sg.ubest
museum	sb.itk.sg.ubest
projekt	sb.itk.sg.ubest
I	sb.itk.sg.ubest
ene	sb.fk.sg.ubest
positiv	sb.fk.sg.ubest
lag	sb.itk.sg.ubest
nød	sb.fk.sg.ubest
rådighed	sb.fk.sg.ubest
lære	sb.fk.sg.ubest
kontrol	sb.fk.sg.ubest
tab	sb.itk.sg.ubest
vært	sb.fk.sg.ubest
kø	sb.fk.sg.ubest
PR	sb.fk.sg.ubest
undersøgelse	sb.fk.sg.ubest
niveau	sb.itk.sg.ubest
vurdering	sb.fk.sg.ubest
mangel	sb.fk.sg.ubest
føre	sb.itk.sg.ubest
stige	sb.fk.sg.ubest
tanker	sb.fk.sg.ubest
rådgiver	sb.fk.sg.ubest
